,기준년월(STD_YM),성별코드(SEX_CD),연령대코드(AGE_CD),시간대코드(TIME_CD),구매_고객수(ACC_CNT),구매건수(PURH_CNT),구매금액(PURH_AMT),구매지역(PURH_AREA),구매_시도명(P_SIDO_NM),구매_시군구명(P_SIGNGU_NM),구매_읍면동명(P_EMD_NM),세부분류코드(DETAL_CLASS_CD),세부분류명(DETAL_CLASS_NM),통계청분류코드(STAT_CLASS_CD),통계청분류명(STAT_CLASS_NM),구매자지역(BUYER_AREA),구매자_시도명(B_SIDO_NM),구매자_시군구명(B_SIGNGU_NM),구매자_읍면동명(B_EMD_NM)
1343,201901,2,4,2,3,3,17000,11650621.0,서울특별시,서초구,방배4동,,,G,교통,11290715.0,서울특별시,성북구,월곡제1동
1344,201904,1,6,6,2,4,2000,11290600.0,서울특별시,성북구,안암동,,,J,교육,11440565.0,서울특별시,마포구,공덕동
1345,201909,2,5,4,3,2,20000,44800.0,충청남도,홍성군,,,,B,주류 및 담배,11530760.0,서울특별시,구로구,개봉제3동
1346,201806,2,3,4,2,5,339000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11680521.0,서울특별시,강남구,논현1동
1347,201910,2,6,4,4,9,2000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11410615.0,서울특별시,서대문구,연희동
1348,201810,2,7,6,2,3,14000,11560560.0,서울특별시,영등포구,당산제2동,,,A,식료품 및 비주류음료,11710632.0,서울특별시,송파구,가락2동
1349,201811,2,2,4,1,13,6000,11650590.0,서울특별시,서초구,방배본동,,,A,식료품 및 비주류음료,11710710.0,서울특별시,송파구,잠실6동
1350,201905,1,5,3,1,9,4000,11560535.0,서울특별시,영등포구,영등포동,,,E,가정용품 및 가사 서비스,11200550.0,서울특별시,성동구,사근동
1351,201910,2,4,4,284,1,1000,41135.0,경기도,성남시 분당구,,,,A,식료품 및 비주류음료,11710580.0,서울특별시,송파구,송파1동
1352,201804,2,3,6,3,26,46000,11590620.0,서울특별시,동작구,사당제1동,,,A,식료품 및 비주류음료,11680720.0,서울특별시,강남구,일원본동
1353,201911,2,6,6,1,1,38000,11650530.0,서울특별시,서초구,서초3동,,,A,식료품 및 비주류음료,11560550.0,서울특별시,영등포구,당산제1동
1354,201904,1,2,4,5,11,10000,11215870.0,서울특별시,광진구,구의제3동,,,B,주류 및 담배,11110515.0,서울특별시,종로구,청운효자동
1355,201909,2,6,4,5,3,22000,11560540.0,서울특별시,영등포구,여의동,,,I,오락 및 문화,11710642.0,서울특별시,송파구,문정2동
1356,201803,2,4,3,1,1,331000,11680690.0,서울특별시,강남구,개포4동,,,E,가정용품 및 가사 서비스,11170625.0,서울특별시,용산구,한강로동
1357,201910,2,4,4,1,1,36000,43113.0,충청북도,청주시 흥덕구,,,,A,식료품 및 비주류음료,11710600.0,서울특별시,송파구,석촌동
1358,201811,1,4,5,1,1,5000,11650610.0,서울특별시,서초구,방배2동,,,E,가정용품 및 가사 서비스,11140550.0,서울특별시,중구,명동
1359,201910,2,2,3,6,1,3000,11710642.0,서울특별시,송파구,문정2동,,,A,식료품 및 비주류음료,11350630.0,서울특별시,노원구,상계1동
1360,201902,2,5,4,1,1,52000,41271.0,경기도,안산시 상록구,,,,A,식료품 및 비주류음료,11710642.0,서울특별시,송파구,문정2동
1361,201901,2,7,3,2,36,11000,11710680.0,서울특별시,송파구,잠실3동,,,E,가정용품 및 가사 서비스,11410660.0,서울특별시,서대문구,홍은제1동
1362,201806,2,2,2,1,1,7000,11710570.0,서울특별시,송파구,오금동,,,A,식료품 및 비주류음료,11545510.0,서울특별시,금천구,가산동
1363,201801,2,6,5,1,119,21000,11680590.0,서울특별시,강남구,삼성2동,,,E,가정용품 및 가사 서비스,11650530.0,서울특별시,서초구,서초3동
1364,201911,2,4,5,2,12,99000,11215780.0,서울특별시,광진구,능동,,,A,식료품 및 비주류음료,11305620.0,서울특별시,강북구,수유2동
1365,201903,2,4,6,1,1,4692000,11215710.0,서울특별시,광진구,화양동,,,B,주류 및 담배,11440660.0,서울특별시,마포구,서교동
1366,201808,2,5,4,1,3,5000,11170530.0,서울특별시,용산구,남영동,,,L,기타 상품 및 서비스,11740560.0,서울특별시,강동구,고덕제2동
1367,201811,2,2,1,1,2,148000,11380690.0,서울특별시,은평구,진관동,,,A,식료품 및 비주류음료,11530550.0,서울특별시,구로구,구로제4동
1368,201905,2,3,3,1,2,8000,11560535.0,서울특별시,영등포구,영등포동,,,E,가정용품 및 가사 서비스,11500570.0,서울특별시,강서구,화곡제4동
1369,201911,1,4,6,2,1,47000,11710650.0,서울특별시,송파구,잠실본동,,,A,식료품 및 비주류음료,11680531.0,서울특별시,강남구,논현2동
1370,201804,1,4,2,1,11,15000,11500570.0,서울특별시,강서구,화곡제4동,,,A,식료품 및 비주류음료,11440590.0,서울특별시,마포구,용강동
1371,201810,1,4,2,1,22,8000,11545510.0,서울특별시,금천구,가산동,,,A,식료품 및 비주류음료,11680545.0,서울특별시,강남구,압구정동
1372,201809,2,5,5,1,1,2000,28245.0,인천광역시,계양구,,,,A,식료품 및 비주류음료,11410615.0,서울특별시,서대문구,연희동
1373,201803,2,5,3,20,8,3000,11710642.0,서울특별시,송파구,문정2동,,,A,식료품 및 비주류음료,11200645.0,서울특별시,성동구,옥수동
1374,201803,2,3,3,1,33,2000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11350630.0,서울특별시,노원구,상계1동
1375,201803,2,5,4,1,5,5000,30170.0,대전광역시,서구,,,,E,가정용품 및 가사 서비스,11410660.0,서울특별시,서대문구,홍은제1동
1376,201802,1,5,5,3,7,1000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11620615.0,서울특별시,관악구,중앙동
1377,201901,2,3,4,26,2,18000,11650510.0,서울특별시,서초구,서초1동,,,A,식료품 및 비주류음료,11650531.0,서울특별시,서초구,서초4동
1378,201801,2,4,3,7,5,2000,11650510.0,서울특별시,서초구,서초1동,,,B,주류 및 담배,11470640.0,서울특별시,양천구,신정3동
1379,201801,1,6,4,1,1,4726000,41610.0,경기도,광주시,,,,B,주류 및 담배,11650652.0,서울특별시,서초구,양재2동
1380,201803,1,2,4,2,10,4000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11200550.0,서울특별시,성동구,사근동
1381,201904,1,5,1,6,1,3000,11680510.0,서울특별시,강남구,신사동,,,A,식료품 및 비주류음료,11680670.0,서울특별시,강남구,개포2동
1382,201906,2,5,6,5,4,6000,28110.0,인천광역시,중구,,,,I,오락 및 문화,11410660.0,서울특별시,서대문구,홍은제1동
1383,201911,2,5,5,20,610,264000,11305630.0,서울특별시,강북구,수유3동,,,A,식료품 및 비주류음료,11710690.0,서울특별시,송파구,잠실4동
1384,201903,2,5,5,7,1,45000,11650530.0,서울특별시,서초구,서초3동,,,I,오락 및 문화,11650560.0,서울특별시,서초구,반포1동
1385,201905,2,4,3,2,1,10000,11410640.0,서울특별시,서대문구,홍제제3동,,,L,기타 상품 및 서비스,11440655.0,서울특별시,마포구,서강동
1386,201908,2,5,3,5,5,8000,11500640.0,서울특별시,강서구,방화제2동,,,A,식료품 및 비주류음료,11215710.0,서울특별시,광진구,화양동
1387,201807,1,2,3,2,5,25000,11680610.0,서울특별시,강남구,대치2동,,,E,가정용품 및 가사 서비스,11680700.0,서울특별시,강남구,세곡동
1388,201812,1,5,6,3,45,7000,11710620.0,서울특별시,송파구,가락본동,,,E,가정용품 및 가사 서비스,11410720.0,서울특별시,서대문구,북가좌제2동
1389,201912,2,4,6,2,4,24000,11650590.0,서울특별시,서초구,방배본동,,,L,기타 상품 및 서비스,11260580.0,서울특별시,중랑구,상봉제1동
1390,201909,2,4,6,5,17,37000,41210.0,경기도,광명시,,,,A,식료품 및 비주류음료,11680720.0,서울특별시,강남구,일원본동
1391,201806,2,5,5,1,12,54000,11710680.0,서울특별시,송파구,잠실3동,,,E,가정용품 및 가사 서비스,11215740.0,서울특별시,광진구,중곡제1동
1392,201802,2,5,3,1,1,104000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11260655.0,서울특별시,중랑구,망우본동
1393,201808,1,5,3,1,3,28000,11320690.0,서울특별시,도봉구,방학제1동,,,L,기타 상품 및 서비스,11440610.0,서울특별시,마포구,염리동
1394,201811,2,2,6,4,1,5000,11710600.0,서울특별시,송파구,석촌동,,,A,식료품 및 비주류음료,11650590.0,서울특별시,서초구,방배본동
1395,201911,2,3,3,1,4,9000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11320512.0,서울특별시,도봉구,창제2동
1396,201810,1,5,5,2,1,48000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11710531.0,서울특별시,송파구,거여1동
1397,201804,1,3,4,1,3,19000,11650530.0,서울특별시,서초구,서초3동,,,A,식료품 및 비주류음료,11380580.0,서울특별시,은평구,응암제1동
1398,201906,2,2,3,1,10,88000,41500.0,경기도,이천시,,,,A,식료품 및 비주류음료,11170660.0,서울특별시,용산구,이태원제2동
1399,201909,2,7,6,3,20,18000,11440660.0,서울특별시,마포구,서교동,,,E,가정용품 및 가사 서비스,11710650.0,서울특별시,송파구,잠실본동
1400,201811,1,3,4,1,1,21000,11710642.0,서울특별시,송파구,문정2동,,,I,오락 및 문화,11710641.0,서울특별시,송파구,문정1동
1401,201808,1,3,4,1,1,176000,11560610.0,서울특별시,영등포구,양평제1동,,,L,기타 상품 및 서비스,11650531.0,서울특별시,서초구,서초4동
1402,201806,1,2,3,1,1,18000,41310.0,경기도,구리시,,,,B,주류 및 담배,11620725.0,서울특별시,관악구,조원동
1403,201812,2,4,5,18,10,21000,11440740.0,서울특별시,마포구,상암동,,,B,주류 및 담배,11410520.0,서울특별시,서대문구,천연동
1404,201809,1,5,6,3,9,107000,11710710.0,서울특별시,송파구,잠실6동,,,B,주류 및 담배,11410615.0,서울특별시,서대문구,연희동
1405,201907,1,4,4,7,5,9000,28245.0,인천광역시,계양구,,,,B,주류 및 담배,11710580.0,서울특별시,송파구,송파1동
1406,201801,1,2,3,54,29,8000,41150.0,경기도,의정부시,,,,E,가정용품 및 가사 서비스,11110680.0,서울특별시,종로구,창신제2동
1407,201910,1,3,5,1,2,84000,11410585.0,서울특별시,서대문구,신촌동,,,A,식료품 및 비주류음료,11590650.0,서울특별시,동작구,사당제4동
1408,201803,2,5,6,5,2,3000,11500510.0,서울특별시,강서구,염창동,,,A,식료품 및 비주류음료,11470580.0,서울특별시,양천구,신월3동
1409,201811,2,4,5,1,1,14000,11560535.0,서울특별시,영등포구,영등포동,,,A,식료품 및 비주류음료,11320513.0,서울특별시,도봉구,창제3동
1410,201909,1,5,6,16,8,23000,11230660.0,서울특별시,동대문구,장안제2동,,,B,주류 및 담배,11230600.0,서울특별시,동대문구,답십리제1동
1411,201811,2,5,4,5,4,1000,41430.0,경기도,의왕시,,,,A,식료품 및 비주류음료,11440600.0,서울특별시,마포구,대흥동
1412,201810,1,6,5,1,3,14000,42780.0,강원도,철원군,,,,B,주류 및 담배,11230536.0,서울특별시,동대문구,용신동
1413,201908,2,3,3,2,2,6000,11680750.0,서울특별시,강남구,수서동,,,B,주류 및 담배,11710632.0,서울특별시,송파구,가락2동
1414,201902,1,2,6,9,1,222000,28185.0,인천광역시,연수구,,,,E,가정용품 및 가사 서비스,11440565.0,서울특별시,마포구,공덕동
1415,201904,1,6,6,2,1,15000,11710710.0,서울특별시,송파구,잠실6동,,,B,주류 및 담배,11500540.0,서울특별시,강서구,화곡제1동
1416,201903,1,3,6,2,2,41000,11500620.0,서울특별시,강서구,공항동,,,A,식료품 및 비주류음료,11650621.0,서울특별시,서초구,방배4동
1417,201811,2,3,6,1,36,21000,11710680.0,서울특별시,송파구,잠실3동,,,L,기타 상품 및 서비스,11680565.0,서울특별시,강남구,청담동
1418,201804,2,3,2,5,7,22000,11560610.0,서울특별시,영등포구,양평제1동,,,A,식료품 및 비주류음료,11680670.0,서울특별시,강남구,개포2동
1419,201901,1,4,6,1,2,1000,11305660.0,서울특별시,강북구,인수동,,,B,주류 및 담배,11200560.0,서울특별시,성동구,행당제1동
1420,201801,1,4,6,2,3,13000,11530510.0,서울특별시,구로구,신도림동,,,A,식료품 및 비주류음료,11260540.0,서울특별시,중랑구,면목제4동
1421,201909,2,2,5,1,21,5000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11170625.0,서울특별시,용산구,한강로동
1422,201808,2,4,5,1,1,4000,41135.0,경기도,성남시 분당구,,,,A,식료품 및 비주류음료,11200570.0,서울특별시,성동구,행당제2동
1423,201908,2,4,3,1,1,9000,41465.0,경기도,용인시 수지구,,,,A,식료품 및 비주류음료,11620575.0,서울특별시,관악구,행운동
1424,201903,1,5,5,1,2,25000,41570.0,경기도,김포시,,,,B,주류 및 담배,11440660.0,서울특별시,마포구,서교동
1425,201807,2,3,5,1,3,6000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11380640.0,서울특별시,은평구,증산동
1426,201911,2,4,3,3,11,15000,11410720.0,서울특별시,서대문구,북가좌제2동,,,A,식료품 및 비주류음료,11710690.0,서울특별시,송파구,잠실4동
1427,201908,2,2,5,7,92,12000,11680690.0,서울특별시,강남구,개포4동,,,C,의류 및 신발,11350560.0,서울특별시,노원구,월계1동
1428,201805,2,7,4,1,6,9000,11320690.0,서울특별시,도봉구,방학제1동,,,B,주류 및 담배,11260610.0,서울특별시,중랑구,중화제2동
1429,201908,2,6,6,3,1,105000,11260655.0,서울특별시,중랑구,망우본동,,,E,가정용품 및 가사 서비스,11590630.0,서울특별시,동작구,사당제2동
1430,201912,1,3,5,1,1,11000,11140540.0,서울특별시,중구,회현동,,,B,주류 및 담배,11560700.0,서울특별시,영등포구,대림제1동
1431,201906,2,6,5,1,1,2457000,41285.0,경기도,고양시 일산동구,,,,B,주류 및 담배,11260520.0,서울특별시,중랑구,면목제2동
1432,201909,2,3,6,2,1,30000,41281.0,경기도,고양시 덕양구,,,,L,기타 상품 및 서비스,11350710.0,서울특별시,노원구,상계9동
1433,201802,1,4,3,1,5,51000,41135.0,경기도,성남시 분당구,,,,B,주류 및 담배,11545610.0,서울특별시,금천구,독산제1동
1434,201810,2,4,4,1,3,8000,11710680.0,서울특별시,송파구,잠실3동,,,A,식료품 및 비주류음료,11620715.0,서울특별시,관악구,난향동
1435,201912,2,5,4,2,7,19000,43150.0,충청북도,제천시,,,,E,가정용품 및 가사 서비스,11110570.0,서울특별시,종로구,무악동
1436,201807,2,5,5,7,3,49000,11470520.0,서울특별시,양천구,목2동,,,E,가정용품 및 가사 서비스,11680700.0,서울특별시,강남구,세곡동
1437,201812,2,2,4,2,1,11000,11320710.0,서울특별시,도봉구,방학제3동,,,I,오락 및 문화,11710550.0,서울특별시,송파구,마천2동
1438,201804,1,2,5,1,1,104000,11560535.0,서울특별시,영등포구,영등포동,,,L,기타 상품 및 서비스,11305545.0,서울특별시,강북구,송중동
1439,201908,2,6,6,1,1,2000,41463.0,경기도,용인시 기흥구,,,,I,오락 및 문화,11710710.0,서울특별시,송파구,잠실6동
1440,201805,2,3,5,4,2,34000,11710710.0,서울특별시,송파구,잠실6동,,,E,가정용품 및 가사 서비스,11290810.0,서울특별시,성북구,석관동
1441,201911,2,4,3,2,3,8000,11140590.0,서울특별시,중구,광희동,,,B,주류 및 담배,11470510.0,서울특별시,양천구,목1동
1442,201801,2,2,3,1,2,88000,11230660.0,서울특별시,동대문구,장안제2동,,,A,식료품 및 비주류음료,11500520.0,서울특별시,강서구,등촌제1동
1443,201809,1,4,5,5,12,66000,11350621.0,서울특별시,노원구,중계1동,,,B,주류 및 담배,11740590.0,서울특별시,강동구,암사제3동
1444,201807,1,4,5,2,31,7000,11140635.0,서울특별시,중구,약수동,,,A,식료품 및 비주류음료,11680650.0,서울특별시,강남구,역삼2동
1445,201803,2,2,6,1,5,20000,36110.0,세종특별자치시,,,,,B,주류 및 담배,11215820.0,서울특별시,광진구,자양제1동
1446,201910,2,2,5,54,2,2000,11500620.0,서울특별시,강서구,공항동,,,E,가정용품 및 가사 서비스,11170560.0,서울특별시,용산구,원효로제1동
1447,201906,2,4,5,6,3,4000,11215820.0,서울특별시,광진구,자양제1동,,,A,식료품 및 비주류음료,11350621.0,서울특별시,노원구,중계1동
1448,201902,2,5,5,4,9,2000,11500620.0,서울특별시,강서구,공항동,,,A,식료품 및 비주류음료,11170630.0,서울특별시,용산구,이촌제1동
1449,201803,2,3,4,1,1,2302000,11350621.0,서울특별시,노원구,중계1동,,,A,식료품 및 비주류음료,11305660.0,서울특별시,강북구,인수동
1450,201902,1,5,4,14,10,204000,11650510.0,서울특별시,서초구,서초1동,,,A,식료품 및 비주류음료,11140625.0,서울특별시,중구,다산동
1451,201904,2,4,5,1,1,2000,11500620.0,서울특별시,강서구,공항동,,,J,교육,11710580.0,서울특별시,송파구,송파1동
1452,201912,1,3,1,1,1,22000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11410710.0,서울특별시,서대문구,북가좌제1동
1453,201901,2,2,6,5,1,503000,27140.0,대구광역시,동구,,,,B,주류 및 담배,11305660.0,서울특별시,강북구,인수동
1454,201803,2,3,4,1,2,10000,11170560.0,서울특별시,용산구,원효로제1동,,,E,가정용품 및 가사 서비스,11650621.0,서울특별시,서초구,방배4동
1455,201803,1,6,5,9,1,4000,11530750.0,서울특별시,구로구,개봉제2동,,,B,주류 및 담배,11500540.0,서울특별시,강서구,화곡제1동
1456,201905,2,4,5,1,1,1000,11650520.0,서울특별시,서초구,서초2동,,,A,식료품 및 비주류음료,11740640.0,서울특별시,강동구,성내제1동
1457,201909,2,3,4,2,1,28000,28185.0,인천광역시,연수구,,,,G,교통,11680545.0,서울특별시,강남구,압구정동
1458,201901,2,2,3,2,31,13000,11560610.0,서울특별시,영등포구,양평제1동,,,L,기타 상품 및 서비스,11230536.0,서울특별시,동대문구,용신동
1459,201903,2,2,4,3,1,1191000,11380530.0,서울특별시,은평구,불광제2동,,,A,식료품 및 비주류음료,11440710.0,서울특별시,마포구,연남동
1460,201806,1,3,5,1,2,61000,11410660.0,서울특별시,서대문구,홍은제1동,,,I,오락 및 문화,11545630.0,서울특별시,금천구,독산제3동
1461,201806,1,4,3,1,11,8000,41250.0,경기도,동두천시,,,,B,주류 및 담배,11710580.0,서울특별시,송파구,송파1동
1462,201907,1,3,5,1,20,2000,11170690.0,서울특별시,용산구,서빙고동,,,G,교통,11530760.0,서울특별시,구로구,개봉제3동
1463,201903,2,3,3,1,3,3000,11470540.0,서울특별시,양천구,목4동,,,B,주류 및 담배,11650651.0,서울특별시,서초구,양재1동
1464,201805,1,3,5,5,6,539000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11230545.0,서울특별시,동대문구,제기동
1465,201811,2,4,3,28,1,109000,11200560.0,서울특별시,성동구,행당제1동,,,E,가정용품 및 가사 서비스,11260620.0,서울특별시,중랑구,묵제1동
1466,201805,1,5,5,13,1,2000,11710710.0,서울특별시,송파구,잠실6동,,,E,가정용품 및 가사 서비스,11710647.0,서울특별시,송파구,위례동
1467,201906,2,4,6,1,3,5000,29200.0,광주광역시,광산구,,,,A,식료품 및 비주류음료,11680655.0,서울특별시,강남구,도곡1동
1468,201906,2,3,5,1,80,49000,11620685.0,서울특별시,관악구,신사동,,,A,식료품 및 비주류음료,11380690.0,서울특별시,은평구,진관동
1469,201906,1,2,5,1,1,15000,28245.0,인천광역시,계양구,,,,A,식료품 및 비주류음료,11260680.0,서울특별시,중랑구,신내1동
1470,201908,2,5,5,1,9,13000,11215870.0,서울특별시,광진구,구의제3동,,,A,식료품 및 비주류음료,11410615.0,서울특별시,서대문구,연희동
1471,201905,2,5,4,8,1,162000,11305630.0,서울특별시,강북구,수유3동,,,B,주류 및 담배,11200560.0,서울특별시,성동구,행당제1동
1472,201811,2,5,4,1,1,9000,29140.0,광주광역시,서구,,,,B,주류 및 담배,11290760.0,서울특별시,성북구,장위제1동
1473,201905,1,6,4,1,1,6000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11680650.0,서울특별시,강남구,역삼2동
1474,201809,2,3,5,1,5,35000,30200.0,대전광역시,유성구,,,,E,가정용품 및 가사 서비스,11500510.0,서울특별시,강서구,염창동
1475,201809,1,4,6,7,3,24000,11260590.0,서울특별시,중랑구,상봉제2동,,,B,주류 및 담배,11740590.0,서울특별시,강동구,암사제3동
1476,201909,2,5,4,5,14,250000,11230560.0,서울특별시,동대문구,전농제1동,,,E,가정용품 및 가사 서비스,11545630.0,서울특별시,금천구,독산제3동
1477,201901,2,6,6,3,1,3000,36110.0,세종특별자치시,,,,,E,가정용품 및 가사 서비스,11320522.0,서울특별시,도봉구,도봉제2동
1478,201907,1,3,4,1,1249,4000,11560610.0,서울특별시,영등포구,양평제1동,,,B,주류 및 담배,11680630.0,서울특별시,강남구,대치4동
1479,201810,2,4,5,11,1,238000,11350625.0,서울특별시,노원구,중계2.3동,,,E,가정용품 및 가사 서비스,11305600.0,서울특별시,강북구,번2동
1480,201907,2,4,5,1,10,32000,11350695.0,서울특별시,노원구,상계6.7동,,,A,식료품 및 비주류음료,11305555.0,서울특별시,강북구,송천동
1481,201908,2,3,1,1,1,9000,11710710.0,서울특별시,송파구,잠실6동,,,E,가정용품 및 가사 서비스,11230710.0,서울특별시,동대문구,회기동
1482,201904,1,4,5,4,2,1000,11530530.0,서울특별시,구로구,구로제2동,,,A,식료품 및 비주류음료,11140650.0,서울특별시,중구,신당제5동
1483,201802,1,2,5,31,2,5000,11620655.0,서울특별시,관악구,신원동,,,A,식료품 및 비주류음료,11110550.0,서울특별시,종로구,부암동
1484,201810,2,5,5,5,105,183000,11500615.0,서울특별시,강서구,우장산동,,,I,오락 및 문화,11620775.0,서울특별시,관악구,난곡동
1485,201808,2,3,4,1,11,200000,11710632.0,서울특별시,송파구,가락2동,,,E,가정용품 및 가사 서비스,11440690.0,서울특별시,마포구,망원제1동
1486,201901,2,3,5,146,1,326000,11170650.0,서울특별시,용산구,이태원제1동,,,A,식료품 및 비주류음료,11620745.0,서울특별시,관악구,삼성동
1487,201905,1,5,4,7,1,12000,11200670.0,서울특별시,성동구,성수2가제1동,,,B,주류 및 담배,11170700.0,서울특별시,용산구,보광동
1488,201809,2,4,5,2,2,5078000,41250.0,경기도,동두천시,,,,A,식료품 및 비주류음료,11620585.0,서울특별시,관악구,낙성대동
1489,201801,2,4,2,1,21,294000,11680610.0,서울특별시,강남구,대치2동,,,C,의류 및 신발,11590650.0,서울특별시,동작구,사당제4동
1490,201902,2,4,6,7,1756,2000,41150.0,경기도,의정부시,,,,C,의류 및 신발,11680700.0,서울특별시,강남구,세곡동
1491,201810,1,4,3,19,7,16000,11140550.0,서울특별시,중구,명동,,,I,오락 및 문화,11230570.0,서울특별시,동대문구,전농제2동
1492,201908,1,4,6,1,1,50000,11680650.0,서울특별시,강남구,역삼2동,,,E,가정용품 및 가사 서비스,11500540.0,서울특별시,강서구,화곡제1동
1493,201910,2,2,4,1,4,7000,11230570.0,서울특별시,동대문구,전농제2동,,,J,교육,11500560.0,서울특별시,강서구,화곡제3동
1494,201812,2,6,4,6,7,87000,11545610.0,서울특별시,금천구,독산제1동,,,J,교육,11290525.0,서울특별시,성북구,성북동
1495,201804,2,1,1,1,3,30000,11230730.0,서울특별시,동대문구,휘경제2동,,,A,식료품 및 비주류음료,11590660.0,서울특별시,동작구,대방동
1496,201805,2,4,6,4,39,9000,11470650.0,서울특별시,양천구,신정4동,,,L,기타 상품 및 서비스,11545700.0,서울특별시,금천구,시흥제4동
1497,201803,2,5,6,4,1,8000,11260630.0,서울특별시,중랑구,묵제2동,,,A,식료품 및 비주류음료,11350640.0,서울특별시,노원구,상계2동
1498,201808,2,4,4,1,2,151000,41390.0,경기도,시흥시,,,,A,식료품 및 비주류음료,11740515.0,서울특별시,강동구,강일동
1499,201809,2,4,6,2,5,2000,11350621.0,서울특별시,노원구,중계1동,,,E,가정용품 및 가사 서비스,11320514.0,서울특별시,도봉구,창제4동
1500,201904,1,4,4,2,17,17000,11530530.0,서울특별시,구로구,구로제2동,,,E,가정용품 및 가사 서비스,41410.0,경기도,군포시,
1501,201805,1,3,6,6,4,2000,11380530.0,서울특별시,은평구,불광제2동,,,A,식료품 및 비주류음료,45130.0,전라북도,군산시,
1502,201906,2,5,4,1,1,1000,11440660.0,서울특별시,마포구,서교동,,,A,식료품 및 비주류음료,41390.0,경기도,시흥시,
1503,201910,1,2,5,2,2,1000,11215860.0,서울특별시,광진구,구의제2동,,,C,의류 및 신발,41287.0,경기도,고양시 일산서구,
1504,201901,1,6,6,2,1,1000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11500620.0,서울특별시,강서구,공항동
1505,201905,2,5,6,1,6,24000,11710580.0,서울특별시,송파구,송파1동,,,A,식료품 및 비주류음료,11680590.0,서울특별시,강남구,삼성2동
1506,201905,2,2,5,12,2,46000,11170685.0,서울특별시,용산구,한남동,,,A,식료품 및 비주류음료,41465.0,경기도,용인시 수지구,
1507,201905,1,3,5,8,1,17000,11410660.0,서울특별시,서대문구,홍은제1동,,,E,가정용품 및 가사 서비스,43760.0,충청북도,괴산군,
1508,201911,2,6,3,3,1,73000,11500570.0,서울특별시,강서구,화곡제4동,,,A,식료품 및 비주류음료,11740560.0,서울특별시,강동구,고덕제2동
1509,201810,2,3,4,3,2,49000,11200550.0,서울특별시,성동구,사근동,,,A,식료품 및 비주류음료,11410620.0,서울특별시,서대문구,홍제제1동
1510,201909,2,3,6,5,15,14000,11710680.0,서울특별시,송파구,잠실3동,,,E,가정용품 및 가사 서비스,11440555.0,서울특별시,마포구,아현동
1511,201802,2,4,3,40,3,90000,11680656.0,서울특별시,강남구,도곡2동,,,A,식료품 및 비주류음료,11590530.0,서울특별시,동작구,상도제1동
1512,201803,2,3,5,3,1,4000,11650560.0,서울특별시,서초구,반포1동,,,A,식료품 및 비주류음료,41131.0,경기도,성남시 수정구,
1513,201903,2,3,2,8,2,105000,11560540.0,서울특별시,영등포구,여의동,,,B,주류 및 담배,43130.0,충청북도,충주시,
1514,201810,2,2,3,1,9,7000,11290660.0,서울특별시,성북구,길음제1동,,,E,가정용품 및 가사 서비스,41590.0,경기도,화성시,
1515,201809,2,6,5,8,1,7000,11650570.0,서울특별시,서초구,반포2동,,,A,식료품 및 비주류음료,11170555.0,서울특별시,용산구,청파동
1516,201904,2,7,4,2,1,12000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11215760.0,서울특별시,광진구,중곡제3동
1517,201804,2,4,5,2,25,4000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11500550.0,서울특별시,강서구,화곡제2동
1518,201910,2,4,3,1,3,136000,11710710.0,서울특별시,송파구,잠실6동,,,B,주류 및 담배,11440590.0,서울특별시,마포구,용강동
1519,201910,1,2,4,3,10,3000,11410585.0,서울특별시,서대문구,신촌동,,,A,식료품 및 비주류음료,29170.0,광주광역시,북구,
1520,201811,2,4,3,39,2,3000,11530530.0,서울특별시,구로구,구로제2동,,,F,보건,43112.0,충청북도,청주시 서원구,
1521,201810,1,3,2,2,1,18000,11680656.0,서울특별시,강남구,도곡2동,,,I,오락 및 문화,11320512.0,서울특별시,도봉구,창제2동
1522,201801,2,4,2,1,5,8000,11410620.0,서울특별시,서대문구,홍제제1동,,,A,식료품 및 비주류음료,11500640.0,서울특별시,강서구,방화제2동
1523,201811,2,3,3,1,2,6000,11230660.0,서울특별시,동대문구,장안제2동,,,A,식료품 및 비주류음료,11710520.0,서울특별시,송파구,풍납2동
